,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,1896,Dcover Jcover-fuzz,time(Seconds):,2514,Jcover test verification on,time(Seconds):,3614
GROUP,PACKAGE,CLASS,@Service,@Controller,Info,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage
nacos-config 1.1.0,com.alibaba.nacos.config.server.monitor,PrintGetConfigResponeTask,n/a,n/a,Could not find file,3,0,0.0,3,0,0.0,3,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.monitor,ResponseMonitor,,,,27,9,0.25,27,9,0.25,12,24,0.6666666666666666
nacos-config 1.1.0,com.alibaba.nacos.config.server.monitor,MetricsMonitor,,,,9,35,0.7954545454545454,9,35,0.7954545454545454,1,43,0.9772727272727273
nacos-config 1.1.0,com.alibaba.nacos.config.server.monitor,NotifyTaskQueueMonitorTask,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,0,9,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.monitor,PrintMemoryTask,n/a,n/a,Could not find file,8,0,0.0,8,0,0.0,0,8,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service.merge,MergeDataTask,,,,1,14,0.9333333333333333,1,14,0.9333333333333333,0,15,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service.merge,MergeDatumService.MergeAllDataWorker,n/a,n/a,Could not find file,36,0,0.0,36,0,0.0,36,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service.merge,MergeTaskProcessor,,,,44,6,0.12,44,6,0.12,39,11,0.22
nacos-config 1.1.0,com.alibaba.nacos.config.server.service.merge,MergeDatumService,true,,,11,14,0.56,11,14,0.56,25,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.exception,NacosException,,,,0,13,1.0,0,13,1.0,1,12,0.9230769230769231
nacos-config 1.1.0,com.alibaba.nacos.config.server.exception,GlobalExceptionHandler,,true,,15,0,0.0,15,0,0.0,3,12,0.8
nacos-config 1.1.0,com.alibaba.nacos.config.server.constant,Constants,,,,0,5,1.0,0,5,1.0,1,4,0.8
nacos-config 1.1.0,com.alibaba.nacos.config.server.constant,CounterMode,,,,1,5,0.8333333333333334,1,5,0.8333333333333334,0,6,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server,Config,,,,3,0,0.0,3,0,0.0,3,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.result.code,ResultCodeEnum,,,,0,14,1.0,0,14,1.0,0,14,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.result,ResultBuilder,,,,1,11,0.9166666666666666,1,11,0.9166666666666666,1,11,0.9166666666666666
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoRowMapper,n/a,n/a,Could not find file,15,1,0.0625,15,1,0.0625,16,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService.ServerlistChangeEvent,n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService.ClientLongPolling,n/a,n/a,Could not find file,33,0,0.0,33,0,0.0,33,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoChangedRowMapper,n/a,n/a,Could not find file,5,1,0.16666666666666666,5,1,0.16666666666666666,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,DiskUtil,,,,47,44,0.4835164835164835,44,47,0.5164835164835165,9,82,0.9010989010989011
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService.ClientLongPolling.new Runnable() {...},n/a,n/a,Could not find file,24,0,0.0,24,0,0.0,24,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ClientRecord,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,0,5,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfo4BetaRowMapper,n/a,n/a,Could not find file,16,1,0.058823529411764705,16,1,0.058823529411764705,17,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoTagWrapperRowMapper,n/a,n/a,Could not find file,19,1,0.05,19,1,0.05,20,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,BasicDataSourceServiceImpl.SelectMasterTask,n/a,n/a,Could not find file,24,0,0.0,24,0,0.0,24,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoBaseRowMapper,n/a,n/a,Could not find file,10,1,0.09090909090909091,10,1,0.09090909090909091,11,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService.CheckServerHealthTask,n/a,n/a,Could not find file,3,0,0.0,3,0,0.0,3,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigKeyRowMapper,n/a,n/a,Could not find file,5,1,0.16666666666666666,5,1,0.16666666666666666,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigAdvanceInfoRowMapper,n/a,n/a,Could not find file,11,1,0.08333333333333333,11,1,0.08333333333333333,12,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoWrapper,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigHistoryRowMapper,n/a,n/a,Could not find file,11,1,0.08333333333333333,11,1,0.08333333333333333,12,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService.AyscCheckServerHealthCallBack,n/a,n/a,Could not find file,29,0,0.0,29,0,0.0,29,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LocalDataSourceServiceImpl,true,,,71,8,0.10126582278481013,71,8,0.10126582278481013,50,29,0.3670886075949367
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,TimerTaskService.new ThreadFactory() {...},n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,0,6,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoAggrRowMapper,n/a,n/a,Could not find file,8,1,0.1111111111111111,8,1,0.1111111111111111,9,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService,true,,,148,33,0.18232044198895028,148,33,0.18232044198895028,165,16,0.08839779005524862
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigSubService.Job,n/a,n/a,Could not find file,24,0,0.0,24,0,0.0,24,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ClientTrackService,,,,33,33,0.5,33,33,0.5,17,49,0.7424242424242424
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigHistoryDetailRowMapper,n/a,n/a,Could not find file,14,1,0.06666666666666667,14,1,0.06666666666666667,15,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoWrapperRowMapper,n/a,n/a,Could not find file,18,1,0.05263157894736842,18,1,0.05263157894736842,19,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigSubService,true,,,86,0,0.0,86,0,0.0,86,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService,true,,,118,21,0.1510791366906475,118,21,0.1510791366906475,139,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService.CheckServerThreadFactory,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,4,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoBetaWrapper,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService.StatTask,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService.DataChangeTask,n/a,n/a,Could not find file,20,11,0.3548387096774194,20,11,0.3548387096774194,31,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,TimerTaskService,,,,5,0,0.0,5,0,0.0,1,4,0.8
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigSubService.Job.new TypeReference() {...},n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,BasicDataSourceServiceImpl.CheckDBHealthTask,n/a,n/a,Could not find file,17,0,0.0,17,0,0.0,17,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ServerListService.GetServerListTask,n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoBetaWrapperRowMapper,n/a,n/a,Could not find file,19,1,0.05,19,1,0.05,20,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfoTagWrapper,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,AggrWhitelist,true,,,24,4,0.14285714285714285,24,4,0.14285714285714285,24,4,0.14285714285714285
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,DynamicDataSource,,,,7,2,0.2222222222222222,7,2,0.2222222222222222,1,8,0.8888888888888888
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.UserRowMapper,n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,5,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,9,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigSubService.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new PreparedStatementSetter() {...},n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new PreparedStatementCreator() {...},n/a,n/a,Could not find file,18,0,0.0,18,0,0.0,18,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,13,0,0.0,13,0,0.0,13,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,12,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,21,0,0.0,21,0,0.0,21,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new PreparedStatementSetter() {...},n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,7,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,9,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.new TransactionCallback() {...},n/a,n/a,Could not find file,15,0,0.0,15,0,0.0,15,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LocalDataChangeEvent,,,,0,18,1.0,0,18,1.0,6,12,0.6666666666666666
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigAllInfoRowMapper,n/a,n/a,Could not find file,24,1,0.04,24,1,0.04,25,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService,,,,1307,61,0.0445906432748538,1307,61,0.0445906432748538,1368,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,LongPollingService.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,SwitchService,true,,,36,17,0.32075471698113206,36,17,0.32075471698113206,49,4,0.07547169811320754
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigService,,,,179,96,0.3490909090909091,168,107,0.3890909090909091,146,129,0.4690909090909091
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.ConfigInfo4TagRowMapper,n/a,n/a,Could not find file,16,1,0.058823529411764705,16,1,0.058823529411764705,17,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,BasicDataSourceServiceImpl,true,,,80,36,0.3103448275862069,80,36,0.3103448275862069,116,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ClientIpWhiteList,true,,,16,8,0.3333333333333333,15,9,0.375,17,7,0.2916666666666667
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,PersistService.TenantInfoRowMapper,n/a,n/a,Could not find file,5,1,0.16666666666666666,5,1,0.16666666666666666,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.service,ConfigDataChangeEvent,,,,2,22,0.9166666666666666,2,22,0.9166666666666666,24,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.model.capacity,TenantCapacity,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.model.capacity,GroupCapacity,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.model.capacity,Capacity,,,,4,29,0.8787878787878788,4,29,0.8787878787878788,0,33,1.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.filter,NacosWebFilter,,,,18,1,0.05263157894736842,18,1,0.05263157894736842,6,13,0.6842105263157895
nacos-config 1.1.0,com.alibaba.nacos.config.server.manager,AbstractTask,,,,1,7,0.875,1,7,0.875,2,6,0.75
nacos-config 1.1.0,com.alibaba.nacos.config.server.manager,TaskManager.ProcessRunnable,n/a,n/a,Could not find file,2,5,0.7142857142857143,5,2,0.2857142857142857,7,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.manager,TaskManager,,,,47,55,0.5392156862745098,53,49,0.4803921568627451,102,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,ListenerController,,true,,19,0,0.0,19,0,0.0,19,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,ConfigServletInner,true,,,131,0,0.0,131,0,0.0,131,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,HistoryController,,true,,5,1,0.16666666666666666,5,1,0.16666666666666666,6,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,CommunicationController,,true,,18,0,0.0,18,0,0.0,18,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,CapacityController,,true,,73,0,0.0,73,0,0.0,73,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,ConfigController,,true,,248,0,0.0,248,0,0.0,248,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,OpsController,,true,,4,5,0.5555555555555556,4,5,0.5555555555555556,9,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.controller,HealthController,,true,,19,4,0.17391304347826086,19,4,0.17391304347826086,23,0,0.0
nacos-config 1.1.0,com.alibaba.nacos.config.server.configuration,NacosConfigConfiguration,,,,1,0,0.0,1,0,0.0,1,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.memory,CmdbProvider.CmdbDumpTask,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,9,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.memory,CmdbProvider.CmdbEventTask,n/a,n/a,Could not find file,21,0,0.0,21,0,0.0,21,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.memory,CmdbProvider,,,,33,13,0.2826086956521739,33,13,0.2826086956521739,30,16,0.34782608695652173
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.memory,CmdbProvider.CmdbLabelTask,n/a,n/a,Could not find file,18,0,0.0,18,0,0.0,18,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.controllers,OperationController,,,,4,0,0.0,4,0,0.0,4,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb,CmdbApp,,,,3,0,0.0,3,0,0.0,3,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.core,CmdbManager,,,,1,0,0.0,1,0,0.0,1,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.core,SwitchAndOptions,,,,0,5,1.0,0,5,1.0,0,5,1.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.utils,Loggers,,,,2,0,0.0,2,0,0.0,2,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.utils,UtilsAndCommons.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-cmdb 1.1.0,com.alibaba.nacos.cmdb.utils,UtilsAndCommons,,,,4,0,0.0,4,0,0.0,4,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.exception,NacosException,,,,0,17,1.0,0,17,1.0,0,17,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.exception,ResponseExceptionHandler,,true,,10,0,0.0,10,0,0.0,4,6,0.6
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.new Runnable() {...},n/a,n/a,Could not find file,35,0,0.0,35,0,0.0,35,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.new Runnable() {...},n/a,n/a,Could not find file,6,0,0.0,2,4,0.6666666666666666,6,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,ClientInfo,,,,32,15,0.3191489361702128,20,27,0.574468085106383,47,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,ClientInfo.ClientType,n/a,n/a,Could not find file,0,10,1.0,0,10,1.0,10,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.Receiver.AckEntry,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.Receiver.AckPacket,n/a,n/a,Could not find file,0,1,1.0,0,1,1.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.Receiver,n/a,n/a,Could not find file,24,0,0.0,21,3,0.125,24,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,ClientInfo.ClientTypeDescription,n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,1,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService,,,,159,0,0.0,125,34,0.2138364779874214,159,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.Retransmitter,n/a,n/a,Could not find file,4,3,0.42857142857142855,4,3,0.42857142857142855,7,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,4,1,0.2,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,0,5,1.0,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.push,PushService.PushClient,n/a,n/a,Could not find file,48,0,0.0,43,5,0.10416666666666667,48,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming,NamingApp,,,,3,0,0.0,3,0,0.0,3,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.boot,SpringContext,,,,2,2,0.5,2,2,0.5,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.boot,RunningConfig,,,,7,3,0.3,7,3,0.3,7,3,0.3
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerListManager,,,,149,15,0.09146341463414634,149,15,0.09146341463414634,104,60,0.36585365853658536
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerListManager.ServerStatusReporter,n/a,n/a,Could not find file,30,0,0.0,30,0,0.0,29,1,0.03333333333333333
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerListManager.ServerListUpdater,n/a,n/a,Could not find file,23,0,0.0,23,0,0.0,14,9,0.391304347826087
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerStatusManager.ServerStatusUpdater,n/a,n/a,Could not find file,3,0,0.0,3,0,0.0,3,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerListManager.new Runnable() {...},n/a,n/a,Could not find file,6,0,0.0,6,0,0.0,6,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerStatusManager,true,,,9,3,0.25,9,3,0.25,12,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerMode,,,,4,0,0.0,4,0,0.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster,ServerStatus,,,,0,7,1.0,0,7,1.0,0,7,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster.transport,FastJsonSerializer,,,,12,10,0.45454545454545453,12,10,0.45454545454545453,16,6,0.2727272727272727
nacos-naming 1.1.0,com.alibaba.nacos.naming.cluster.transport,FastJsonSerializer.new TypeReference() {...},n/a,n/a,Could not find file,0,1,1.0,0,1,1.0,0,1,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckProcessorDelegate,,,,10,5,0.3333333333333333,10,5,0.3333333333333333,6,9,0.6
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HttpHealthCheckProcessor,,,,39,16,0.2909090909090909,39,16,0.2909090909090909,39,16,0.2909090909090909
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.TimeOutTask,n/a,n/a,Could not find file,17,0,0.0,17,0,0.0,17,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,MysqlHealthCheckProcessor.MysqlCheckTask,n/a,n/a,Could not find file,59,0,0.0,59,0,0.0,59,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,MysqlHealthCheckProcessor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,4,1,0.2
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,ClientBeatProcessor,,,,22,8,0.26666666666666666,22,8,0.26666666666666666,15,15,0.5
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,RsInfo,,,,0,42,1.0,0,42,1.0,0,42,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.PostProcessor,n/a,n/a,Could not find file,28,0,0.0,28,0,0.0,28,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.new ThreadFactory() {...},n/a,n/a,Could not find file,4,1,0.2,4,1,0.2,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.new ThreadFactory() {...},n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckCommon.new Runnable() {...},n/a,n/a,Could not find file,21,0,0.0,21,0,0.0,20,1,0.047619047619047616
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckCommon.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor,,,,44,14,0.2413793103448276,44,14,0.2413793103448276,58,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,ClientBeatCheckTask.new AsyncCompletionHandler() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,5,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,JsonAdapter,,,,17,0,0.0,15,2,0.11764705882352941,6,11,0.6470588235294118
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckType,,,,7,17,0.7083333333333334,7,17,0.7083333333333334,14,10,0.4166666666666667
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.Beat,n/a,n/a,Could not find file,30,0,0.0,30,0,0.0,30,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HttpHealthCheckProcessor.HttpHealthCheckCallback,n/a,n/a,Could not find file,32,0,0.0,32,0,0.0,32,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,ClientBeatCheckTask,,,,41,4,0.08888888888888889,41,4,0.08888888888888889,38,7,0.15555555555555556
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,NoneHealthCheckProcessor,,,,1,2,0.6666666666666666,1,2,0.6666666666666666,1,2,0.6666666666666666
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.TaskProcessor,n/a,n/a,Could not find file,38,0,0.0,38,0,0.0,38,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckTask,,,,63,0,0.0,63,0,0.0,63,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,MysqlHealthCheckProcessor,,,,23,8,0.25806451612903225,23,8,0.25806451612903225,23,8,0.25806451612903225
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckCommon.HealthCheckResult,n/a,n/a,Could not find file,4,6,0.6,4,6,0.6,10,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckStatus,,,,3,18,0.8571428571428571,3,18,0.8571428571428571,7,14,0.6666666666666666
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckReactor,,,,19,0,0.0,19,0,0.0,8,11,0.5789473684210527
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,TcpSuperSenseProcessor.BeatKey,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,4,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckCommon,,,,92,0,0.0,92,0,0.0,87,5,0.05434782608695652
nacos-naming 1.1.0,com.alibaba.nacos.naming.healthcheck,HealthCheckReactor.new ThreadFactory() {...},n/a,n/a,Could not find file,5,0,0.0,5,0,0.0,0,5,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,OverrideParameterRequestWrapper,,,,20,0,0.0,20,0,0.0,20,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,FilterBase,,,,23,4,0.14814814814814814,23,4,0.14814814814814814,0,27,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,DistroFilter,,,,60,1,0.01639344262295082,60,1,0.01639344262295082,58,3,0.04918032786885246
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,AuthFilter,,,,25,1,0.038461538461538464,25,1,0.038461538461538464,23,3,0.11538461538461539
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,NamingConfig,,,,0,22,1.0,0,22,1.0,22,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.web,TrafficReviseFilter,,,,29,1,0.03333333333333333,29,1,0.03333333333333333,30,0,0.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,IpAddressInfo,,,,0,19,1.0,0,19,1.0,0,19,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,ClusterStateView,,,,0,20,1.0,0,20,1.0,1,19,0.95
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,Subscribers,,,,0,4,1.0,0,4,1.0,0,4,1.0
nacos-naming 1.1.0,com.alibaba.nacos.naming.pojo,ServiceDetailInfo,,,,0,13,1.0,0,13,1.0,0,13,1.0
